stcode,stsmrycn,crhomeyn,crtypenm,craddr,lo,flag,crcapat,crrepre,health_tchert,craddcnt,helthtchercnt,frstcnfmdt,ewopercnt,tchertcnt,crcargb,crname,tel_no,emyn1,arcode_nm,emyn2,crspecnm,stfavcnt,nrtrroom_cnt,class_sum_num,etnrtryn,crcargbnm,pttmyn1,crchcnt,rnum,pttmyn2,crrepname,crgb,childcare_cnt,crhome,nursecnt,kinder_cnt,ewexclcrcnt,ewcnt,etnrtrynnm,plgrdco_cnt,totcnt,la,datechcareinsttyn,special_tchert
41590001240,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로1길 32 관리동 어린이집,127.10133592139529,,45,시립어울림2차어린이집,0,0,0,20190701,1,12,N,시립어울림2차어린이집,031-8043-7595,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,11,Y,미 운행,미 운영,40,31431,미 운영,화성시장,01,0,,0,0,0,27,운영,1,0,37.16123060487332,N,0
41590001428,경기도 화성시 효행구,N,국공립,경기도 화성시 효행구  봉담읍 수영로 161 관리동(중흥s클래스에듀파크),126.94383710098904,,64,시립에듀별어린이집,0,0,0,20231101,1,12,N,시립에듀별어린이집,031-278-5110,예약불가능,경기도 화성시 효행구청,예약불가능,야간연장형,0,4,8,Y,미 운행,미 운영,58,15394,미 운영,화성시장,01,0,,0,0,0,170,운영,2,0,37.23084889982008,N,0
41590001252,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로1길 96 ,127.0939110582333,,70,시립엘크루어린이집,0,0,0,20190902,1,17,N,시립엘크루어린이집,031-372-5207,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,5,14,Y,미 운행,미 운영,46,23059,미 운영,화성시장,01,0,,0,0,0,11,운영,1,0,37.16235290594631,N,0
41590001350,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄기흥로 393-20 ,127.09022915443508,,33,시립여울숲어린이집,0,0,0,20220301,1,11,N,시립여울숲어린이집,031-831-8951,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,8,Y,미 운행,미 운영,30,13952,미 운영,화성시장,01,0,,0,0,0,100,운영,2,0,37.19634918416694,N,0
41590001182,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄영천로 92 ,127.1039229200838,,99,시립영천어린이집,0,0,0,20190325,1,24,N,시립영천어린이집,031-8055-7992,예약불가능,경기도 화성시 동탄구청,예약불가능,장애아통합/야간연장형,0,8,18,Y,미 운행,미 운영,79,23989,미 운영,화성시장,01,0,,0,0,0,226,운영,1,0,37.21084263167014,N,2
41590001121,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로24가길 27 ,127.11504658691166,,50,시립영천제2어린이집,0,0,0,20180326,1,14,N,시립영천제2어린이집,031-375-3506,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,5,11,Y,미 운행,미 운영,33,5042,미 운영,화성시장,01,0,,0,0,0,28,운영,1,0,37.21749110457249,N,0
41590001322,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄영천로 108-21 관리동어린이집,127.10600204054483,,88,시립영천행복어린이집,0,0,0,20210302,1,11,N,시립영천행복어린이집,031-304-2021,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,6,9,Y,미 운행,미 운영,28,14405,미 운영,화성시장,01,0,,0,0,0,34,운영,2,0,37.213289391866304,N,0
41590001413,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  남양읍 남양로862번길 13 관리동(남양시티프라디움4차),126.83481133835872,,39,시립예담어린이집,0,0,0,20230501,1,13,N,시립예담어린이집,031-357-5720,예약불가능,경기도 화성시 만세구청,예약불가능,야간연장형,0,3,13,Y,미 운행,미 운영,32,23943,미 운영,화성시장,01,0,,0,0,0,28,운영,2,0,37.213559532802265,N,0
41590001409,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄반석로 264 관리동(동탄예당마을대우푸르지오),126.977963,,30,시립예당푸르지오어린이집,0,0,0,20230301,1,12,N,시립예당푸르지오어린이집,031-8003-1873,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,4,11,Y,미 운행,미 운영,30,24059,미 운영,화성시장,01,0,,0,0,0,78,운영,2,0,37.566470,N,0
41590001457,경기도 화성시 효행구,N,국공립,경기도 화성시 효행구  새비봉서로 20 ,126.977963,,40,시립예미지어린이집,0,0,0,20250301,1,13,N,시립예미지어린이집,031-356-2337,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,4,9,Y,미 운행,미 운영,39,24270,미 운영,화성시장,01,0,,0,0,0,79,운영,0,0,37.566470,N,0
41590001408,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄반석로 277 관리동(동탄예당마을우미린제일풍경채),127.07733177496574,,67,시립예원어린이집,0,0,0,20230301,1,19,N,시립예원어린이집,031-8055-8744,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,6,17,Y,미 운행,미 운영,57,24058,미 운영,화성시장,01,0,,0,0,0,107,운영,2,0,37.21225960335782,N,0
41590001458,경기도 화성시 효행구,N,국공립,경기도 화성시 효행구  새비봉남로 39 ,126.87227234794027,,30,시립우미린별빛어린이집,0,0,0,20250301,1,11,N,시립우미린별빛어린이집,031-366-7580,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,4,8,Y,미 운행,미 운영,30,6699,미 운영,화성시장,01,0,,0,0,0,81,운영,0,0,37.242813290240875,N,0
41590001199,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  수노을1로 191 ,126.82253497681581,,50,시립이지수노을 어린이집,0,0,0,20190325,1,13,N,시립이지수노을 어린이집,031-356-6860,예약불가능,경기도 화성시 만세구청,예약불가능,야간연장형,0,4,10,Y,미 운행,미 운영,42,22081,미 운영,화성시장,01,0,,0,0,0,26,운영,1,0,37.284100226298726,N,0
41590001412,경기도 화성시 병점구,N,국공립,경기도 화성시 병점구  영통로60번길 31 관리동(신동탄포레자이),127.064789070404,,65,시립자이별어린이집,0,0,0,20230501,1,14,N,시립자이별어린이집,031-204-7977,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,5,11,Y,미 운행,미 운영,51,6103,미 운영,화성시장,01,0,,0,0,0,237,운영,2,0,37.23746718726234,N,0
41590001486,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로8길 11 동탄호수공원자연앤자이아파트 단지 내,127.1127455210349,,45,시립자이햇살어린이집,0,0,0,20260301,1,11,N,시립자이햇살어린이집,031-375-8133,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,10,N,미 운행,미 운영,45,15245,미 운영,화성시장,01,0,,0,0,0,222,미 운영,0,0,37.16456322154604,N,0
41590001394,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로1길 77 ,127.09599901189213,,146,시립장지하나어린이집,0,0,0,20230301,1,29,N,시립장지하나어린이집,031-8055-8193,예약불가능,경기도 화성시 동탄구청,예약불가능,장애아통합/야간연장형/휴일보육,0,12,26,Y,미 운행,미 운영,144,14329,미 운영,화성시장,01,0,,0,0,0,363,운영,2,0,37.160852098683705,N,2
41590001278,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동부대로 951 ,127.08692016124925,,30,시립중흥에코밸리어린이집,0,0,0,20200302,1,9,N,시립중흥에코밸리어린이집,031-372-6992,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,8,Y,미 운행,미 운영,28,6413,미 운영,화성시장,01,0,,0,0,0,33,운영,1,0,37.18622832789107,N,0
41590001429,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  남양읍 고향의봄길 36 관리동(남양 서희4차 2단지),126.977963,,79,시립지혜키움어린이집,0,0,0,20240101,1,12,N,시립지혜키움어린이집,031-357-2838,예약불가능,경기도 화성시 만세구청,예약불가능,야간연장형,0,5,12,Y,미 운행,미 운영,72,15254,미 운영,화성시장,01,0,,0,0,0,61,운영,2,0,37.566470,N,0
41590000487,경기도 화성시 병점구,N,국공립,경기도 화성시 병점구  병점동로148번길 12 ,127.0384289,,125,시립진안어린이집,0,0,0,20080415,1,25,N,시립진안어린이집,031-225-9605,예약불가능,경기도 화성시 병점구청,예약불가능,장애아통합/야간연장형,0,7,20,Y,미 운행,미 운영,69,8149,미 운영,화성시장,01,0,,0,0,0,51,운영,1,0,37.21672141,N,0
41590001473,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄신리천로5길 79 동탄파크릭스A52BL아파트 단지 내,127.14025913585213,,33,시립파크별빛어린이집,0,0,0,20250901,1,11,N,시립파크별빛어린이집,031-375-1235,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,8,Y,미 운행,미 운영,33,33404,미 운영,화성시장,01,0,,0,0,0,77,운영,0,0,37.187384603254806,N,0
41590001472,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄신리천로5길 43 동탄파크릭스A55BL아파트 단지 내,126.977963,,30,시립파크아이어린이집,0,0,0,20250901,1,9,N,시립파크아이어린이집,031-375-9192,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,9,Y,미 운행,미 운영,30,33494,미 운영,화성시장,01,0,,0,0,0,68,운영,0,0,37.566470,N,0
41590001324,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로4길 11 관리동어린이집,127.09860273408392,,53,시립포레나어린이집,0,0,0,20210302,1,13,N,시립포레나어린이집,031-373-1133,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,9,Y,미 운행,미 운영,52,22350,미 운영,화성시장,01,0,,0,0,0,63,운영,2,0,37.163215236541994,N,0
41590001229,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로10길 20 ,127.10905457849593,,78,시립포스코더샵어린이집,0,0,0,20190701,1,17,N,시립포스코더샵어린이집,031-8043-3669,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,5,9,Y,미 운행,미 운영,60,32988,미 운영,화성시장,01,0,,0,0,0,115,운영,1,0,37.173748438113705,N,0
41590001294,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로3길 33 동탄레이크자연앤푸르지오 내,127.10310750391393,,45,시립푸른호수어린이집,0,0,0,20200601,1,13,N,시립푸른호수어린이집,031-831-8115,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,10,Y,미 운행,미 운영,45,22339,미 운영,화성시장,01,0,,0,0,0,85,운영,1,0,37.16419806034402,N,0
41590001381,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄신리천로2길 65 관리동(동탄2 디루체),127.12774982873684,,96,시립하늘빛어린이집,0,0,0,20221201,1,19,N,시립하늘빛어린이집,031-8055-7936,예약불가능,경기도 화성시 동탄구청,예약불가능,시간제보육,0,9,11,Y,미 운행,운영,91,24027,미 운영,화성시장,01,0,,0,0,0,283,운영,2,0,37.17577064787358,N,0
41590001196,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  남양읍 시청로102번길 51 관리동,126.82248100477878,,53,시립하랑어린이집,0,0,0,20190304,1,13,N,시립하랑어린이집,031-355-7065,예약불가능,경기도 화성시 만세구청,예약불가능,장애아통합/야간연장형,0,4,10,Y,미 운행,미 운영,53,4469,미 운영,화성시장,01,0,,0,0,0,71,운영,1,0,37.19897622550498,N,0
41590001490,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구 동탄신리천로8길 46 동탄신도시금강펜테리움6차센트럴파크아파트 단지 내,126.977963,,40,시립하루별어린이집,0,0,0,20260401,1,0,N,시립하루별어린이집,010-2359-5253,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,0,N,미 운행,미 운영,0,6486,미 운영,화성시장,01,0,,0,0,0,172,미 운영,0,0,37.566470,N,0
41590001310,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로12길 67 하우스디아파트,127.12653177849829,,50,시립하우스디어린이집,0,0,0,20201102,1,13,N,시립하우스디어린이집,031-831-8702,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,5,10,Y,미 운행,미 운영,36,13322,미 운영,화성시장,01,0,,0,0,0,66,운영,1,0,37.16786519163506,N,0
41590001315,경기도 화성시 효행구,N,국공립,경기도 화성시 효행구  봉담읍 상리3길 87 그랑드비체 관리동,126.9482615393399,,57,시립한빛어린이집,0,0,0,20201201,1,19,N,시립한빛어린이집,031-8019-9959,예약불가능,경기도 화성시 효행구청,예약불가능,야간연장형/휴일보육,0,4,20,Y,미 운행,미 운영,51,6498,미 운영,화성시장,01,0,,0,0,0,61,운영,1,0,37.22865686515849,N,0
41590001244,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로시범길 20 관리동,127.10293862835664,,50,시립한화꿈에그린어린이집,0,0,0,20190708,1,17,N,시립한화꿈에그린어린이집,031-375-6524,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,6,15,Y,미 운행,미 운영,48,21751,미 운영,화성시장,01,0,,0,0,0,139,운영,1,0,37.197397558909785,N,0
41590001280,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  남양읍 역골중앙로 118 ,126.82803573934801,,50,시립해솔뷰엘어린이집,0,0,0,20200302,1,11,N,시립해솔뷰엘어린이집,031-8043-5581,예약불가능,경기도 화성시 만세구청,예약불가능,야간연장형,0,4,10,Y,미 운행,미 운영,46,12945,미 운영,화성시장,01,0,,0,0,0,15,운영,1,0,37.20818414217549,N,0
41590001251,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로2길 13 ,127.09467396305307,,60,시립행복어린이집,0,0,0,20190902,1,18,N,시립행복어린이집,031-378-7207,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,5,14,Y,미 운행,미 운영,53,13600,미 운영,화성시장,01,0,,0,0,0,19,운영,1,0,37.16359688425994,N,0
41590000789,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  향남읍 행정남로 99-15 휴먼시아 5단지 시립향남5단지 어린이집,126.9156387,,28,시립향남5단지어린이집,0,0,0,20100330,1,8,N,시립향남5단지어린이집,031-354-2698,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,6,Y,미 운행,미 운영,19,9780,미 운영,화성시장,01,0,,0,0,0,8,운영,1,0,37.12436878,N,0
41590000787,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  향남읍 행정남로 99-16 한우물마을 휴먼시아 6단지 관리동 1층,126.9184689,,39,시립향남6단지어린이집,0,0,0,20100401,1,9,N,시립향남6단지어린이집,031-8059-1471,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,4,8,Y,미 운행,미 운영,22,18834,미 운영,화성시장,01,0,,0,0,0,8,운영,2,0,37.12420991,N,0
41590000636,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  행정동로 101 (향남시범 복사꽃마을 휴먼시아),126.9243,,24,시립향남7단지어린이집,0,0,0,20090320,1,10,N,시립향남7단지어린이집,031-352-4391,예약불가능,경기도 화성시 만세구청,예약불가능,휴일보육,0,3,6,Y,미 운행,미 운영,22,2319,미 운영,화성시장,01,0,,0,0,0,6,운영,2,0,37.133957,N,0
41590001245,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  향남읍 상신하길로 64 근린공원 내,126.89691459523477,,70,시립향남공원어린이집,0,0,0,20190902,1,19,N,시립향남공원어린이집,031-366-2335,예약불가능,경기도 화성시 만세구청,예약불가능,장애아통합/야간연장형,0,6,14,Y,미 운행,미 운영,70,31990,미 운영,화성시장,01,0,,0,0,0,43,운영,1,0,37.100209171063106,N,0
41590000670,경기도 화성시 만세구,N,국공립,경기도 화성시 만세구  향남읍 행정서로3길 54-8 ,126.9190907,,125,시립향남어린이집,0,0,0,20090727,1,21,N,시립향남어린이집,031-354-1441,예약불가능,경기도 화성시 만세구청,예약불가능,장애아통합/야간연장형,0,8,15,Y,미 운행,미 운영,85,31022,미 운영,화성시장,01,0,네이버(시립향남어린이집),0,0,0,54,운영,1,0,37.13041693,N,0
41590001281,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로4길 123 ,127.12049767708243,,30,시립현대어린이집,0,0,0,20200302,1,9,N,시립현대어린이집,031-378-9985,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,3,8,Y,미 운행,미 운영,29,14451,미 운영,화성시장,01,0,,0,0,0,17,운영,1,0,37.16132079802228,N,0
41590001065,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로22길 45 ,127.1180724145001,,50,시립호반더클래스어린이집,0,0,0,20170302,1,15,N,시립호반더클래스어린이집,031-377-7977,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,11,Y,미 운행,미 운영,42,13130,미 운영,화성시장,01,0,,0,0,0,111,운영,1,0,37.19807725245348,N,0
41590001316,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로4다길 78 관리동,127.11296072059967,,40,시립호반라온어린이집,0,0,0,20201201,1,14,N,시립호반라온어린이집,031-8077-2264,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,10,Y,미 운행,미 운영,34,23094,미 운영,화성시장,01,0,,0,0,0,31,운영,1,0,37.157859149793666,N,0
41590001459,경기도 화성시 효행구,N,국공립,경기도 화성시 효행구  새비봉서로 130 ,126.85805299280953,,48,시립호반맑은숲어린이집,0,0,0,20250301,1,11,N,시립호반맑은숲어린이집,031-357-2638,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,4,8,Y,미 운행,미 운영,44,24271,미 운영,화성시장,01,0,,0,0,0,120,운영,0,0,37.18660768740515,N,0
41590001261,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로8길 14 ,127.10761144469398,,91,시립호수공원어린이집,0,0,0,20191202,1,17,N,시립호수공원어린이집,031-8050-8904,예약불가능,경기도 화성시 동탄구청,예약불가능,장애아통합/야간연장형,0,6,15,Y,미 운행,미 운영,56,22055,미 운영,화성시장,01,0,,0,0,0,197,운영,1,0,37.164513931347535,N,0
41590001300,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로7길 22 관리동,127.11201239985931,,45,시립호수다온어린이집,0,0,0,20200901,1,12,N,시립호수다온어린이집,031-378-3725,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,10,Y,미 운행,미 운영,34,13400,미 운영,화성시장,01,0,,0,0,0,68,운영,1,0,37.16749685612129,N,0
41590001447,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로8길 27 ,127.11138099520342,,59,시립호수별하어린이집,0,0,0,20240801,1,13,N,시립호수별하어린이집,031-376-4790,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,4,10,Y,미 운행,미 운영,58,15357,미 운영,화성시장,01,0,,0,0,0,260,운영,2,0,37.16305524141343,N,0
41590001241,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로17길 31 관리동,127.11565297484478,,60,시립호수에듀하이어린이집,0,0,0,20190801,1,14,N,시립호수에듀하이어린이집,031-8050-8999,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,7,Y,미 운행,미 운영,48,13496,미 운영,화성시장,01,0,,0,0,0,64,운영,1,0,37.17371515016412,N,0
41590001284,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄대로 181 관리동,127.10563991634231,,55,시립호수우미어린이집,0,0,0,20200302,1,13,N,시립호수우미어린이집,031-305-1230,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,5,9,Y,미 운행,미 운영,50,21867,미 운영,화성시장,01,0,,0,0,0,135,운영,1,0,37.17171064036485,N,0
41590001321,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로10길 20 관리동,127.11830244411095,,88,시립호수행복어린이집,0,0,0,20210302,1,17,N,시립호수행복어린이집,031-302-5300,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,8,15,Y,미 운행,미 운영,83,32954,미 운영,화성시장,01,0,,0,0,0,106,운영,2,0,37.166826214639926,N,0
41590000078,경기도 화성시 병점구,N,국공립,경기도 화성시 병점구  화산중앙로 16-1 근로자종합복지관 1층,127.01511768021072,,47,시립화성어린이집,0,0,0,19981123,1,12,N,시립화성어린이집,031-223-0763,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,4,10,Y,미 운행,미 운영,39,27976,미 운영,화성시장,01,0,,0,0,0,32,운영,1,0,37.20662663599484,N,0
41590001306,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄신리천로 786 관리동,127.1235247552368,,60,시립화원어린이집,0,0,0,20201005,1,16,N,시립화원어린이집,031-8077-9309,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,5,15,Y,미 운행,미 운영,60,13015,미 운영,화성시장,01,0,없음,0,0,0,107,운영,1,0,37.1742928918527,N,0
41590001449,경기도 화성시 효행구,N,국공립,경기도 화성시 효행구  봉담읍 삼봉안길 76 ,126.92291984585064,,96,시립힐스라라어린이집,0,0,0,20241101,1,20,N,시립힐스라라어린이집,031-294-4312,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,11,14,Y,미 운행,미 운영,95,33546,미 운영,화성시장,01,0,,0,0,0,314,운영,1,0,37.222394316776885,N,0
41590001258,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄순환대로19길 59 ,127.12056871318042,,65,시립힐스어린이집,0,0,0,20191202,1,15,N,시립힐스어린이집,031-373-3451,예약불가능,경기도 화성시 동탄구청,예약불가능,장애아통합,0,6,9,Y,미 운행,미 운영,64,13493,미 운영,화성시장,01,0,,0,0,0,152,운영,1,0,37.18477520040048,N,0
41590001446,경기도 화성시 동탄구,N,국공립,경기도 화성시 동탄구  동탄신리천로4길 47 ,126.9771811415811,,30,시립힐스온유어린이집,0,0,0,20240801,1,10,N,시립힐스온유어린이집,031-374-0542,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,7,Y,미 운행,미 운영,30,24104,미 운영,화성시장,01,0,,0,0,0,77,운영,0,0,37.565643622771965,N,0
41590001139,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  남양읍 시청로102번길 51 시티프라디움 1차 104동 102호,126.82253189247281,,20,시티꼬마어린이집,0,0,0,20180426,1,5,N,시티꼬마어린이집,031-357-5107,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,4,Y,미 운행,미 운영,11,22460,미 운영,김유나,01,0,,0,0,0,13,운영,0,0,37.1988907019091,N,0
41590000106,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  한신대길 67 관리동(안녕동, 병점역성호플레르빌)",127.0247941,,20,신나는어린이집,0,0,0,20050303,1,10,N,신나는어린이집,031-235-6665,예약불가능,경기도 화성시 병점구청,예약불가능,야간연장형,0,3,6,Y,미 운행,미 운영,16,10212,미 운영,서정아,01,0,키즈노트,0,0,0,2,운영,3,0,37.19995774,N,0
41590000623,경기도 화성시 만세구,N,가정,"경기도 화성시 만세구  향남읍 행정서로 48 304동 104호(행정리, 향남시범넓은들마을신명스카이뷰)",126.91580390148375,,20,신나라어린이집,0,0,0,20090122,1,5,N,신나라어린이집,031-8058-9087,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,3,Y,미 운행,미 운영,8,28675,미 운영,안은정,01,0,,0,0,0,1,운영,0,0,37.126526170873035,N,0
41590001102,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  동탄지성로 256 205동 103호(기산동, SK VIEW PARK 2차)",127.05322309974202,,20,신동탄빅스맘어린이집,0,0,0,20171010,1,5,N,신동탄빅스맘어린이집,031-308-1833,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,3,Y,미 운행,미 운영,6,22035,미 운영,정세윤,01,0,,0,0,0,10,운영,0,0,37.21668577967915,N,0
41590001478,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄신리천로5길 43 3859동 101호(신동, 동탄 파크릭스 A55BL)",127.1399234761142,,20,신동토리어린이집,0,0,0,20250829,1,5,N,신동토리어린이집,070-4001-2241,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,4,Y,미 운행,미 운영,12,33344,미 운영,윤수연,01,0,,0,0,0,10,운영,0,0,37.18705386310121,N,0
41590000047,경기도 화성시 효행구,N,가정,"경기도 화성시 효행구  융건로 99 115동 104호(기안동, 풍성신미주)",126.98564,,20,신미주어린이집,0,0,0,20040723,1,4,N,신미주어린이집,031-233-5080,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,3,3,Y,미 운행,미 운영,7,28507,미 운영,송경희,01,0,,0,0,0,0,운영,0,0,37.22253,N,0
41590000409,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  향남읍 삼천병마로 281-15 105-104,126.910921,,20,신성어린이집,0,0,0,20071212,1,5,N,신성어린이집,031-358-4480,예약불가능,경기도 화성시 만세구청,예약불가능,야간연장형,0,3,8,Y,미 운행,미 운영,7,9785,미 운영,장경옥,01,0,,0,0,0,1,운영,1,0,37.13765994,N,0
41590000111,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  봉담읍 삼천병마로 1256-20 관리동1층,126.94790357786685,,29,신안아이슐레어린이집,0,0,0,19991222,1,10,Y,신안아이슐레어린이집,031-298-8288,예약불가능,경기도 화성시 효행구청,예약불가능,야간연장형,0,4,8,Y,운행,미 운영,28,28460,미 운영,정지은,01,0,,0,0,0,2,운영,1,0,37.216650238604515,N,0
41590001086,경기도 화성시 동탄구,N,민간,경기도 화성시 동탄구  동탄청계로 303-13 ,127.11638375464105,,48,신안인스빌어린이집,0,0,0,20170725,1,12,N,신안인스빌어린이집,031-374-7272,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,9,Y,미 운행,미 운영,37,13381,미 운영,김은희,01,0,,0,0,0,52,운영,0,0,37.20050049941974,N,0
41590001058,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄청계로 303-13 1116동 104호(청계동, 신안인스빌 2차)",127.1166279899133,,20,신안참좋은어린이집,0,0,0,20161223,1,7,N,신안참좋은어린이집,031-376-1002,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,5,Y,미 운행,미 운영,14,4612,미 운영,정해남,01,0,,0,0,0,17,운영,0,0,37.2000069335928,N,0
41590000079,경기도 화성시 효행구,N,가정,"경기도 화성시 효행구  봉담읍 효행로 370-6 105동 103호(와우리, 신일해피트리2차아파트)",126.97742170938765,,20,신일은초롱어린이집,0,2,0,20060310,1,4,N,신일은초롱어린이집,031-224-1236,예약불가능,경기도 화성시 효행구청,예약가능,일반/시간제보육,0,3,3,Y,미 운행,운영,4,417,운영,윤지영,01,0,,0,0,0,0,운영,1,0,37.21721819388467,N,0
41590000186,경기도 화성시 병점구,N,민간,경기도 화성시 병점구  병점1로 65 관리동내 ,127.03855,,30,신창미션힐어린이집,0,0,0,20050125,1,6,N,신창미션힐어린이집,031-231-3011,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,4,5,Y,미 운행,미 운영,15,28357,미 운영,배현옥,01,0,,0,0,0,5,운영,1,0,37.20421,N,0
41590000016,경기도 화성시 만세구,N,법인·단체등,경기도 화성시 만세구  우정읍 조암말미길36번길 20 ,126.8064486,,189,신흥어린이집,0,0,0,19970428,1,12,Y,신흥어린이집,031-358-0960,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,6,6,N,운행,미 운영,56,18421,미 운영,이명식,01,0,없음,0,0,0,0,미 운영,2,0,37.08230028,N,0
